classification_entry_id;position;average_speed;total_laps;points;status;rider_id;rider.riders_api_uuid;team_id;constructor_id;session_id;time_in_sec
64afc9c8-9606-4937-9289-9247d6ac7e1a;1.0;142.5;26;25;INSTND;487440af-cfa9-478a-903b-4e893ee18d3a;4a439bde-305a-4995-b3e7-783fa99f784a;83d499d5-4a7d-45fc-8998-78a879279bcf;3a036648-7b14-4257-8c62-245e47e4d42b;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2747.541
dc18b0f9-d3c5-4ff7-8712-53618cb52d0d;2.0;141.5;26;20;INSTND;f55b433d-38b8-4d1d-bb3a-a709c82a0260;23e50438-a657-4fb0-a190-3262b5472f29;4728a8ee-8466-47f5-bb35-529b5c4453ef;b9d93efb-3cd0-4681-9de4-c412a866d568;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2767.448
e8e37092-4f9a-4fff-9857-cbc6ff20b0a7;3.0;141.2;26;16;INSTND;2614e0f6-7e02-4076-a746-50f43fe3143c;71052114-5bce-4307-908c-4cc2bd387aac;39ab562f-a111-4e4d-b779-e0ca3d05e668;b9d93efb-3cd0-4681-9de4-c412a866d568;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2774.073
185c8c26-335c-42b8-af05-a74794493b49;4.0;141.0;26;13;INSTND;a6108385-dd4c-490d-b02e-542ed0275f79;ea39a0af-95d3-4a37-81a7-f332efdb9216;c3322c16-1d0a-4e68-a236-fb831f9ce7d1;be77c017-cc37-41eb-aa09-2977f1789b0f;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2777.172
9ea4c9e8-d304-4c4a-945d-0d4d5417837f;5.0;140.6;26;11;INSTND;66ee98b2-239c-487f-8913-aab8493ce280;71df6f0d-51c3-4cdb-9f5c-51939e6f33f2;96304d85-f379-444d-bb68-2e645fbe85a4;be77c017-cc37-41eb-aa09-2977f1789b0f;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2785.677
aacf431c-523d-4627-a497-e562c96eebd6;6.0;139.5;26;10;INSTND;201ae7a4-0dc7-4191-be71-d91ac0330090;a7b4d63f-45b3-402e-b66c-001ed8a62934;be89d221-ad35-4a09-8787-b16d1d7f434a;3a036648-7b14-4257-8c62-245e47e4d42b;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2807.068
2684a1fb-a140-46f1-80e1-e97963aa41ad;7.0;139.0;26;9;INSTND;58448742-f520-466a-a1a1-bf3286cce9c3;eec1f7dc-b115-44f6-82aa-73130e5c92cf;4467c3c1-5f34-47fc-bf89-85bc4a917dc1;10d5e2bc-4b0b-4875-b936-3962fbb1b877;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2817.843
ea87e700-a384-4a31-a9a9-562e9a184691;8.0;139.0;26;8;INSTND;6c33de41-f014-4f17-8dc9-e6f36e61026a;525b1551-f10b-4cfd-9b43-59af6fca654b;a730b7a0-edcc-4ea1-ae11-baa3f8ad60fc;b9d93efb-3cd0-4681-9de4-c412a866d568;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2817.904
39bbdfb0-fe0f-4a48-82f6-d58899034e48;9.0;138.2;26;7;INSTND;0c9405ff-e879-498c-964d-b39409361a6c;a1311c17-1099-4893-bba0-347bf43226a4;338bd219-f7c9-479d-acb3-a9221ba6f902;10d5e2bc-4b0b-4875-b936-3962fbb1b877;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2833.334
b83103ab-bc01-4925-9728-af78e9f2f371;10.0;138.2;26;6;INSTND;eb47c439-e136-40ff-9534-5c612853f529;244b6f51-ac33-40ee-876d-9401dc9d1346;88f5f58f-d5fc-4e32-8f81-8c18b963df7b;10d5e2bc-4b0b-4875-b936-3962fbb1b877;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2834.07
fbe48aa8-934a-4635-91f5-35d45b1b464b;11.0;137.9;26;5;INSTND;7b0687b0-90bd-4ad6-b157-8c66fb8a93cf;5dfc20db-c3c4-4ecd-9c7c-f6cfd042031a;cfd372ff-7f9f-41a3-bfad-916ca76bdfbd;3a036648-7b14-4257-8c62-245e47e4d42b;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2840.076
6cac2b1d-2157-4819-9c31-d161ace89b40;12.0;137.7;26;4;INSTND;56475aa3-f3d1-485a-b6db-ca1149e1b6fa;04bf0ce4-5062-44fc-9745-ec85a8d8f8d3;566617b1-8fa6-4956-bcb6-dbb7591eda5d;babb4c4c-3608-4811-93ad-3b88cc407547;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2842.898
97f7b43e-9fdb-4dca-992b-2eef1b38e3dd;13.0;136.3;25;3;INSTND;ff225c9d-64a2-43ac-a70e-62cf385a85a1;00db2312-15f2-4333-be5c-4bbff9d17aec;af0318f2-1022-41ff-8b6b-e4ec5319cd1f;be77c017-cc37-41eb-aa09-2977f1789b0f;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2761.935
0fa85877-8835-4a1b-92f7-2bf1cda1d6a0;14.0;135.3;25;2;INSTND;ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd;e622ec5b-5ccf-457c-a67f-ec028f0ddf6e;b3d6363b-dae1-4a06-8595-d9ac5f3dc1e2;10d5e2bc-4b0b-4875-b936-3962fbb1b877;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2782.356
4ef84b0e-eb56-4bda-a22d-ca9c17a82a66;15.0;134.2;25;1;INSTND;a73f8ef2-784f-4f52-8511-1d315fd3a459;4113c5f7-33c5-4246-b05b-3f81f4ddbd8f;bf88381b-3f50-49c7-9086-c5936d305863;b9d93efb-3cd0-4681-9de4-c412a866d568;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2805.456
d9fe9f8c-7766-4bc9-a193-f2fd23351629;16.0;133.1;25;0;INSTND;9cb55304-0ac1-401c-beb6-1a4f445018a4;66b78301-5826-4986-b11e-fa68a7bd77a7;c069c64a-0c22-407d-a7d7-05ebb925b36f;b9d93efb-3cd0-4681-9de4-c412a866d568;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2828.183
58fc54e5-ec6c-400c-a662-5463ffb34331;;140.1;22;0;OUTSTND;e7e4c72e-952e-4f64-8e8a-a47ff590fade;41195f0f-9817-4a4d-913e-c1fbbb351d9b;db0d84d7-92ce-4fc0-8649-6f36171b554a;b9d93efb-3cd0-4681-9de4-c412a866d568;39581f5a-e003-42ee-9811-6b03b3f3ce8d;2364.613
0f1d4f91-b218-41fb-9526-9a3eb398387c;;140.8;18;0;OUTSTND;1abd2de7-9046-4d0a-88e3-ad801dcc235b;50b4fb1f-1785-4a9a-a65c-97d0de9daa22;db53ca6a-3362-49b9-8275-13056fe38beb;babb4c4c-3608-4811-93ad-3b88cc407547;39581f5a-e003-42ee-9811-6b03b3f3ce8d;1925.33
adeacb7f-d120-44e4-af72-2a97f027643b;;146.1;6;0;OUTSTND;ba579548-f026-402b-a607-38db5317d33f;ade5ef32-01ea-487c-95ca-491544a668ed;5876aacf-8285-4b62-a8eb-cba16aa26656;be77c017-cc37-41eb-aa09-2977f1789b0f;39581f5a-e003-42ee-9811-6b03b3f3ce8d;618.689
9708599d-eb48-4ae0-87c3-0182543ea869;;148.6;5;0;OUTSTND;6e940243-5167-4cc3-a343-a74337369b94;b0c1fea6-2dd5-4e26-8a18-0ac9fe6870e4;732e2da8-01e4-472f-821d-3597d2bf6791;babb4c4c-3608-4811-93ad-3b88cc407547;39581f5a-e003-42ee-9811-6b03b3f3ce8d;506.735
ad2c105a-a24a-4745-b859-695a07fea070;;156.2;3;0;OUTSTND;fcdd5500-a769-4ff4-8b9e-080d1849ff42;bf95d959-6a60-44f1-84b5-ded861e62578;759ec896-d815-47c4-9889-3a3541a0be3c;babb4c4c-3608-4811-93ad-3b88cc407547;39581f5a-e003-42ee-9811-6b03b3f3ce8d;289.274
db0d433c-f2f2-494b-98c9-819fd3048859;;0.0;0;0;NOTFINISHFIRST;9a441928-d1af-452d-afce-fa028c044932;f55f9c34-8621-437b-ae04-ae2418720204;1b1f6487-af2b-4785-8e94-bbc7a9c2d505;3a036648-7b14-4257-8c62-245e47e4d42b;39581f5a-e003-42ee-9811-6b03b3f3ce8d;
3477b043-cc7c-4dbb-a817-2e896e2c50a7;1.0;161.4;10;12;INSTND;f55b433d-38b8-4d1d-bb3a-a709c82a0260;23e50438-a657-4fb0-a190-3262b5472f29;4728a8ee-8466-47f5-bb35-529b5c4453ef;b9d93efb-3cd0-4681-9de4-c412a866d568;cb102c51-5f14-46c4-81fa-786d376ceae3;1229.509
09e3ba02-dc72-400a-bfe6-f059be0583e5;2.0;161.3;10;9;INSTND;e7e4c72e-952e-4f64-8e8a-a47ff590fade;41195f0f-9817-4a4d-913e-c1fbbb351d9b;db0d84d7-92ce-4fc0-8649-6f36171b554a;b9d93efb-3cd0-4681-9de4-c412a866d568;cb102c51-5f14-46c4-81fa-786d376ceae3;1230.304
c736a714-e1f5-4112-8d4d-85e53312294a;3.0;161.1;10;7;INSTND;9cb55304-0ac1-401c-beb6-1a4f445018a4;66b78301-5826-4986-b11e-fa68a7bd77a7;c069c64a-0c22-407d-a7d7-05ebb925b36f;b9d93efb-3cd0-4681-9de4-c412a866d568;cb102c51-5f14-46c4-81fa-786d376ceae3;1231.427
555925f4-6efd-4538-96b8-ac7a0a5630a2;4.0;160.3;10;6;INSTND;6c33de41-f014-4f17-8dc9-e6f36e61026a;525b1551-f10b-4cfd-9b43-59af6fca654b;a730b7a0-edcc-4ea1-ae11-baa3f8ad60fc;b9d93efb-3cd0-4681-9de4-c412a866d568;cb102c51-5f14-46c4-81fa-786d376ceae3;1238.045
4b38baaf-a35c-4080-affd-8402197aa547;5.0;160.1;10;5;INSTND;a73f8ef2-784f-4f52-8511-1d315fd3a459;4113c5f7-33c5-4246-b05b-3f81f4ddbd8f;bf88381b-3f50-49c7-9086-c5936d305863;b9d93efb-3cd0-4681-9de4-c412a866d568;cb102c51-5f14-46c4-81fa-786d376ceae3;1239.194
39c3d1f2-56c5-4a27-bfd3-a5a988902c73;6.0;160.0;10;4;INSTND;fcdd5500-a769-4ff4-8b9e-080d1849ff42;bf95d959-6a60-44f1-84b5-ded861e62578;759ec896-d815-47c4-9889-3a3541a0be3c;babb4c4c-3608-4811-93ad-3b88cc407547;cb102c51-5f14-46c4-81fa-786d376ceae3;1240.185
54e84faf-8a7d-406b-84b7-ab79b7794747;7.0;159.8;10;3;INSTND;a6108385-dd4c-490d-b02e-542ed0275f79;ea39a0af-95d3-4a37-81a7-f332efdb9216;c3322c16-1d0a-4e68-a236-fb831f9ce7d1;be77c017-cc37-41eb-aa09-2977f1789b0f;cb102c51-5f14-46c4-81fa-786d376ceae3;1241.558
66cf6647-ce09-4125-b928-7d600a23d6a8;8.0;159.6;10;2;INSTND;7b0687b0-90bd-4ad6-b157-8c66fb8a93cf;5dfc20db-c3c4-4ecd-9c7c-f6cfd042031a;cfd372ff-7f9f-41a3-bfad-916ca76bdfbd;3a036648-7b14-4257-8c62-245e47e4d42b;cb102c51-5f14-46c4-81fa-786d376ceae3;1243.097
0eccb03c-e4ce-4d01-8e33-ac2822d77627;9.0;159.6;10;1;INSTND;eb47c439-e136-40ff-9534-5c612853f529;244b6f51-ac33-40ee-876d-9401dc9d1346;88f5f58f-d5fc-4e32-8f81-8c18b963df7b;10d5e2bc-4b0b-4875-b936-3962fbb1b877;cb102c51-5f14-46c4-81fa-786d376ceae3;1243.261
535010f3-1546-461c-950e-5fa4e16352dc;10.0;159.5;10;0;INSTND;ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd;e622ec5b-5ccf-457c-a67f-ec028f0ddf6e;b3d6363b-dae1-4a06-8595-d9ac5f3dc1e2;10d5e2bc-4b0b-4875-b936-3962fbb1b877;cb102c51-5f14-46c4-81fa-786d376ceae3;1244.093
d9becefb-c6bb-47bb-bd51-6327ca2cfe2d;11.0;159.5;10;0;INSTND;2614e0f6-7e02-4076-a746-50f43fe3143c;71052114-5bce-4307-908c-4cc2bd387aac;39ab562f-a111-4e4d-b779-e0ca3d05e668;b9d93efb-3cd0-4681-9de4-c412a866d568;cb102c51-5f14-46c4-81fa-786d376ceae3;1244.263
2f78610c-7477-4a69-a12e-e12a8735d4ab;12.0;159.4;10;0;INSTND;ba579548-f026-402b-a607-38db5317d33f;ade5ef32-01ea-487c-95ca-491544a668ed;5876aacf-8285-4b62-a8eb-cba16aa26656;be77c017-cc37-41eb-aa09-2977f1789b0f;cb102c51-5f14-46c4-81fa-786d376ceae3;1244.417
ad1b44dd-1147-426e-bf26-fec9fe68b1c1;13.0;159.3;10;0;INSTND;ff225c9d-64a2-43ac-a70e-62cf385a85a1;00db2312-15f2-4333-be5c-4bbff9d17aec;af0318f2-1022-41ff-8b6b-e4ec5319cd1f;be77c017-cc37-41eb-aa09-2977f1789b0f;cb102c51-5f14-46c4-81fa-786d376ceae3;1245.518
796b9489-3f23-442d-a46c-ddf84be0084e;14.0;159.3;10;0;INSTND;6e940243-5167-4cc3-a343-a74337369b94;b0c1fea6-2dd5-4e26-8a18-0ac9fe6870e4;732e2da8-01e4-472f-821d-3597d2bf6791;babb4c4c-3608-4811-93ad-3b88cc407547;cb102c51-5f14-46c4-81fa-786d376ceae3;1245.691
07ae3d89-9367-4b73-a567-71adc461998a;15.0;159.0;10;0;INSTND;56475aa3-f3d1-485a-b6db-ca1149e1b6fa;04bf0ce4-5062-44fc-9745-ec85a8d8f8d3;566617b1-8fa6-4956-bcb6-dbb7591eda5d;babb4c4c-3608-4811-93ad-3b88cc407547;cb102c51-5f14-46c4-81fa-786d376ceae3;1247.69
b1260a81-bccf-4b6c-9e94-a920f6e44986;16.0;159.0;10;0;INSTND;487440af-cfa9-478a-903b-4e893ee18d3a;4a439bde-305a-4995-b3e7-783fa99f784a;83d499d5-4a7d-45fc-8998-78a879279bcf;3a036648-7b14-4257-8c62-245e47e4d42b;cb102c51-5f14-46c4-81fa-786d376ceae3;1248.134
3dd09991-c590-4aa2-8bb6-51273f594162;17.0;158.6;10;0;INSTND;58448742-f520-466a-a1a1-bf3286cce9c3;eec1f7dc-b115-44f6-82aa-73130e5c92cf;4467c3c1-5f34-47fc-bf89-85bc4a917dc1;10d5e2bc-4b0b-4875-b936-3962fbb1b877;cb102c51-5f14-46c4-81fa-786d376ceae3;1251.175
9d8fb3a8-688a-455a-8e24-25114f12e214;18.0;157.6;10;0;INSTND;1113c9b8-c231-4ba7-a352-4c11c92ab9df;eb7f90b1-9373-4089-b2f5-adbc234a3526;db53ca6a-3362-49b9-8275-13056fe38beb;babb4c4c-3608-4811-93ad-3b88cc407547;cb102c51-5f14-46c4-81fa-786d376ceae3;1258.57
37581cd7-46ea-4450-9708-3ef2e07cfe53;19.0;157.1;10;0;INSTND;a463fc7c-ee5b-4fa8-9229-b041a8637051;fa8ac04c-8fa2-4c43-9aa5-cc79b1f35fb9;eed09144-b1bd-4cab-b29b-ffb1f0568d54;3a036648-7b14-4257-8c62-245e47e4d42b;cb102c51-5f14-46c4-81fa-786d376ceae3;1263.131
92d22d36-df0c-48a1-b240-7fdbd009969c;20.0;156.9;10;0;INSTND;0c9405ff-e879-498c-964d-b39409361a6c;a1311c17-1099-4893-bba0-347bf43226a4;338bd219-f7c9-479d-acb3-a9221ba6f902;10d5e2bc-4b0b-4875-b936-3962fbb1b877;cb102c51-5f14-46c4-81fa-786d376ceae3;1267.498
91e8bd10-a797-4642-9d8c-f2cc3f7acab2;;157.5;7;0;OUTSTND;66ee98b2-239c-487f-8913-aab8493ce280;71df6f0d-51c3-4cdb-9f5c-51939e6f33f2;96304d85-f379-444d-bb68-2e645fbe85a4;be77c017-cc37-41eb-aa09-2977f1789b0f;cb102c51-5f14-46c4-81fa-786d376ceae3;881.967
1363fbc4-4e84-4d2f-933e-46588b23802f;;143.8;5;0;OUTSTND;9a441928-d1af-452d-afce-fa028c044932;f55f9c34-8621-437b-ae04-ae2418720204;1b1f6487-af2b-4785-8e94-bbc7a9c2d505;3a036648-7b14-4257-8c62-245e47e4d42b;cb102c51-5f14-46c4-81fa-786d376ceae3;690.003
84373440-c0e9-48f2-bf7d-3cd89216e77e;1.0;170.1;23;25;INSTND;f55b433d-38b8-4d1d-bb3a-a709c82a0260;23e50438-a657-4fb0-a190-3262b5472f29;4728a8ee-8466-47f5-bb35-529b5c4453ef;b9d93efb-3cd0-4681-9de4-c412a866d568;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2471.195
87ba4680-a5ab-4fea-b3b2-ce64e9013363;2.0;170.0;23;20;INSTND;e7e4c72e-952e-4f64-8e8a-a47ff590fade;41195f0f-9817-4a4d-913e-c1fbbb351d9b;db0d84d7-92ce-4fc0-8649-6f36171b554a;b9d93efb-3cd0-4681-9de4-c412a866d568;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2472.302
0346658d-460f-4b55-a4e2-fcb8262631c7;3.0;169.9;23;16;INSTND;9cb55304-0ac1-401c-beb6-1a4f445018a4;66b78301-5826-4986-b11e-fa68a7bd77a7;c069c64a-0c22-407d-a7d7-05ebb925b36f;b9d93efb-3cd0-4681-9de4-c412a866d568;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2473.224
662035de-24c2-4578-9a76-5d28edbe8394;4.0;169.5;23;13;INSTND;a6108385-dd4c-490d-b02e-542ed0275f79;ea39a0af-95d3-4a37-81a7-f332efdb9216;c3322c16-1d0a-4e68-a236-fb831f9ce7d1;be77c017-cc37-41eb-aa09-2977f1789b0f;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2478.852
3996b8f3-8f49-413c-a156-ad5f4747df40;5.0;169.3;23;11;INSTND;a73f8ef2-784f-4f52-8511-1d315fd3a459;4113c5f7-33c5-4246-b05b-3f81f4ddbd8f;bf88381b-3f50-49c7-9086-c5936d305863;b9d93efb-3cd0-4681-9de4-c412a866d568;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2481.558
98aab8c8-ffdf-40e9-b96a-a075fc3085e9;6.0;169.2;23;10;INSTND;2614e0f6-7e02-4076-a746-50f43fe3143c;71052114-5bce-4307-908c-4cc2bd387aac;39ab562f-a111-4e4d-b779-e0ca3d05e668;b9d93efb-3cd0-4681-9de4-c412a866d568;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2483.084
52e8c669-4f18-4924-af6a-c4a01774e637;7.0;169.0;23;9;INSTND;9a441928-d1af-452d-afce-fa028c044932;f55f9c34-8621-437b-ae04-ae2418720204;1b1f6487-af2b-4785-8e94-bbc7a9c2d505;3a036648-7b14-4257-8c62-245e47e4d42b;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2486.133
5878e87e-3288-49f9-8c85-1654cd68c164;8.0;169.0;23;8;INSTND;ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd;e622ec5b-5ccf-457c-a67f-ec028f0ddf6e;b3d6363b-dae1-4a06-8595-d9ac5f3dc1e2;10d5e2bc-4b0b-4875-b936-3962fbb1b877;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2487.217
355f1422-240c-4068-b8ad-4c4c98719a41;9.0;168.8;23;7;INSTND;6c33de41-f014-4f17-8dc9-e6f36e61026a;525b1551-f10b-4cfd-9b43-59af6fca654b;a730b7a0-edcc-4ea1-ae11-baa3f8ad60fc;b9d93efb-3cd0-4681-9de4-c412a866d568;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2489.516
0f4b55d6-8316-4145-b1ba-a69abbbea20d;10.0;168.7;23;6;INSTND;58448742-f520-466a-a1a1-bf3286cce9c3;eec1f7dc-b115-44f6-82aa-73130e5c92cf;4467c3c1-5f34-47fc-bf89-85bc4a917dc1;10d5e2bc-4b0b-4875-b936-3962fbb1b877;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2490.385
55946291-2dec-4457-9e52-0e3b409d98cc;11.0;168.7;23;5;INSTND;56475aa3-f3d1-485a-b6db-ca1149e1b6fa;04bf0ce4-5062-44fc-9745-ec85a8d8f8d3;566617b1-8fa6-4956-bcb6-dbb7591eda5d;babb4c4c-3608-4811-93ad-3b88cc407547;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2490.841
f12414f7-d5d2-4a81-a3a5-f6a377b4cfcb;12.0;168.4;23;4;INSTND;ff225c9d-64a2-43ac-a70e-62cf385a85a1;00db2312-15f2-4333-be5c-4bbff9d17aec;af0318f2-1022-41ff-8b6b-e4ec5319cd1f;be77c017-cc37-41eb-aa09-2977f1789b0f;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2495.819
ccba5fae-565e-4993-a97a-2a457b004506;13.0;168.3;23;3;INSTND;1113c9b8-c231-4ba7-a352-4c11c92ab9df;eb7f90b1-9373-4089-b2f5-adbc234a3526;0559ad31-a109-4bda-be4a-60a5685c29a5;babb4c4c-3608-4811-93ad-3b88cc407547;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2497.181
6554f5a4-1453-4cf1-8ab9-87843c1d4e61;14.0;168.2;23;2;INSTND;6e940243-5167-4cc3-a343-a74337369b94;b0c1fea6-2dd5-4e26-8a18-0ac9fe6870e4;732e2da8-01e4-472f-821d-3597d2bf6791;babb4c4c-3608-4811-93ad-3b88cc407547;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2497.956
121dd4fe-41a3-47ef-a273-cfc43c0e3786;15.0;168.2;23;1;INSTND;1abd2de7-9046-4d0a-88e3-ad801dcc235b;50b4fb1f-1785-4a9a-a65c-97d0de9daa22;db53ca6a-3362-49b9-8275-13056fe38beb;babb4c4c-3608-4811-93ad-3b88cc407547;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2498.317
9924b8a2-3f4c-44f8-affc-d76046f546f4;16.0;167.5;23;0;INSTND;a463fc7c-ee5b-4fa8-9229-b041a8637051;fa8ac04c-8fa2-4c43-9aa5-cc79b1f35fb9;eed09144-b1bd-4cab-b29b-ffb1f0568d54;3a036648-7b14-4257-8c62-245e47e4d42b;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2508.312
2b0ad4b4-9adf-4027-93c3-ca3d4edbd971;17.0;167.1;23;0;INSTND;0c9405ff-e879-498c-964d-b39409361a6c;a1311c17-1099-4893-bba0-347bf43226a4;338bd219-f7c9-479d-acb3-a9221ba6f902;10d5e2bc-4b0b-4875-b936-3962fbb1b877;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2514.783
2d96156a-ad56-4324-856d-89ea6773eaf7;18.0;164.3;23;0;INSTND;66ee98b2-239c-487f-8913-aab8493ce280;71df6f0d-51c3-4cdb-9f5c-51939e6f33f2;96304d85-f379-444d-bb68-2e645fbe85a4;be77c017-cc37-41eb-aa09-2977f1789b0f;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;2557.514
e825f76d-2a1b-49d3-920e-ca0cd1032bba;;168.2;12;0;OUTSTND;fcdd5500-a769-4ff4-8b9e-080d1849ff42;bf95d959-6a60-44f1-84b5-ded861e62578;759ec896-d815-47c4-9889-3a3541a0be3c;babb4c4c-3608-4811-93ad-3b88cc407547;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;1303.442
0d90ed99-ac84-409b-a4d9-d8fe6979ef86;;169.2;11;0;OUTSTND;ba579548-f026-402b-a607-38db5317d33f;ade5ef32-01ea-487c-95ca-491544a668ed;5876aacf-8285-4b62-a8eb-cba16aa26656;be77c017-cc37-41eb-aa09-2977f1789b0f;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;1187.782
353db05e-a0bd-486a-a777-2f6fe18ccb06;;167.7;8;0;OUTSTND;487440af-cfa9-478a-903b-4e893ee18d3a;4a439bde-305a-4995-b3e7-783fa99f784a;83d499d5-4a7d-45fc-8998-78a879279bcf;3a036648-7b14-4257-8c62-245e47e4d42b;4b5b2a29-a37a-488d-999b-c5e8c59a72e3;871.545
9f3bf799-e5f6-4801-8821-1977f66813a9;1.0;169.9;11;12;INSTND;f55b433d-38b8-4d1d-bb3a-a709c82a0260;23e50438-a657-4fb0-a190-3262b5472f29;4728a8ee-8466-47f5-bb35-529b5c4453ef;b9d93efb-3cd0-4681-9de4-c412a866d568;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1183.026
d0cdbfb0-0324-4210-88bd-09970829a07e;2.0;169.6;11;9;INSTND;e7e4c72e-952e-4f64-8e8a-a47ff590fade;41195f0f-9817-4a4d-913e-c1fbbb351d9b;db0d84d7-92ce-4fc0-8649-6f36171b554a;b9d93efb-3cd0-4681-9de4-c412a866d568;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1185.106
be375f0e-5baa-46ea-ae3c-39975e9c37f4;3.0;169.2;11;7;INSTND;2614e0f6-7e02-4076-a746-50f43fe3143c;71052114-5bce-4307-908c-4cc2bd387aac;39ab562f-a111-4e4d-b779-e0ca3d05e668;b9d93efb-3cd0-4681-9de4-c412a866d568;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1187.656
d7a15659-6658-4c87-889e-0c509431b1d5;4.0;169.0;11;6;INSTND;a73f8ef2-784f-4f52-8511-1d315fd3a459;4113c5f7-33c5-4246-b05b-3f81f4ddbd8f;bf88381b-3f50-49c7-9086-c5936d305863;b9d93efb-3cd0-4681-9de4-c412a866d568;764d1ec2-7fe8-4b82-88fd-2aa5b5ebd4be;1188.97
